Intensity recordings for experiment starting at 2021-01-31 19:49:26.202243. readings every 0:00:00 seconds
timestamp,intensity,error
2021-01-31 19:49:26.204236,1.305928,10.800000
2021-01-31 19:49:26.204236,1.307683,10.800000
2021-01-31 19:49:26.204236,1.309440,10.800000
2021-01-31 19:49:26.204236,1.311200,10.800000
2021-01-31 19:49:26.204236,1.312961,10.800000
2021-01-31 19:49:26.204236,1.314726,10.800000
2021-01-31 19:49:26.204236,1.316492,10.800000
2021-01-31 19:49:26.204236,1.318261,10.800000
2021-01-31 19:49:26.204236,1.320032,10.800000
2021-01-31 19:49:26.204236,1.321806,10.800000
2021-01-31 19:49:26.204236,1.323582,10.800000
2021-01-31 19:49:26.204236,1.325360,10.800000
2021-01-31 19:49:26.204236,1.327141,10.800000
2021-01-31 19:49:26.204236,1.328924,10.800000
2021-01-31 19:49:26.204236,1.330710,10.800000
2021-01-31 19:49:26.204236,1.332498,10.800000
2021-01-31 19:49:26.204236,1.334288,10.800000
2021-01-31 19:49:26.204236,1.336081,10.800000
2021-01-31 19:49:26.204236,1.337876,10.800000
2021-01-31 19:49:26.204236,1.339674,10.800000
2021-01-31 19:49:26.204236,1.341474,10.800000
2021-01-31 19:49:26.204236,1.343276,10.800000
2021-01-31 19:49:26.205233,1.345081,10.800000
2021-01-31 19:49:26.205233,1.346889,10.800000
2021-01-31 19:49:26.205233,1.348698,10.800000
2021-01-31 19:49:26.205233,1.350511,10.800000
2021-01-31 19:49:26.205233,1.352325,10.800000
2021-01-31 19:49:26.205233,1.354142,10.800000
2021-01-31 19:49:26.205233,1.355962,10.800000
2021-01-31 19:49:26.205233,1.357784,10.800000
2021-01-31 19:49:26.205233,1.359608,10.800000
2021-01-31 19:49:26.205233,1.361435,10.800000
2021-01-31 19:49:26.205233,1.363264,10.800000
2021-01-31 19:49:26.205233,1.365096,10.800000
2021-01-31 19:49:26.205233,1.366930,10.800000
2021-01-31 19:49:26.205233,1.368767,10.800000
2021-01-31 19:49:26.205233,1.370606,10.800000
2021-01-31 19:49:26.205233,1.372447,11.250000
2021-01-31 19:49:26.205233,1.374292,11.250000
2021-01-31 19:49:26.205233,1.376138,11.250000
2021-01-31 19:49:26.205233,1.377987,11.250000
2021-01-31 19:49:26.205233,1.379839,11.250000
2021-01-31 19:49:26.205233,1.381693,11.250000
2021-01-31 19:49:26.205233,1.383549,11.250000
2021-01-31 19:49:26.205233,1.385408,11.250000
2021-01-31 19:49:26.205233,1.387270,11.250000
2021-01-31 19:49:26.205233,1.389134,11.250000
2021-01-31 19:49:26.205233,1.391000,11.250000
2021-01-31 19:49:26.205233,1.392869,11.250000
2021-01-31 19:49:26.205233,1.394741,11.250000
2021-01-31 19:49:26.205233,1.396615,11.250000
2021-01-31 19:49:26.205233,1.398491,11.250000
2021-01-31 19:49:26.205233,1.400370,11.250000
2021-01-31 19:49:26.205233,1.402252,11.250000
2021-01-31 19:49:26.205233,1.404136,11.250000
2021-01-31 19:49:26.205233,1.406023,11.250000
2021-01-31 19:49:26.205233,1.407912,11.250000
2021-01-31 19:49:26.205233,1.409804,11.250000
2021-01-31 19:49:26.206229,1.411698,11.250000
2021-01-31 19:49:26.206229,1.413595,11.250000
2021-01-31 19:49:26.206229,1.415494,11.250000
2021-01-31 19:49:26.206229,1.417396,11.250000
2021-01-31 19:49:26.206229,1.419300,11.250000
2021-01-31 19:49:26.206229,1.421208,11.250000
2021-01-31 19:49:26.206229,1.423117,11.250000
2021-01-31 19:49:26.206229,1.425029,11.250000
2021-01-31 19:49:26.206229,1.426944,11.250000
2021-01-31 19:49:26.206229,1.428861,11.250000
2021-01-31 19:49:26.206229,1.430781,11.250000
2021-01-31 19:49:26.206229,1.432704,11.250000
2021-01-31 19:49:26.206229,1.434629,11.250000
2021-01-31 19:49:26.206229,1.436556,11.250000
2021-01-31 19:49:26.206229,1.438487,11.250000
2021-01-31 19:49:26.206229,1.440419,11.250000
2021-01-31 19:49:26.206229,1.442355,11.250000
2021-01-31 19:49:26.206229,1.444293,11.250000
2021-01-31 19:49:26.206229,1.446233,11.250000
2021-01-31 19:49:26.206229,1.448177,11.250000
2021-01-31 19:49:26.206229,1.450122,11.250000
2021-01-31 19:49:26.206229,1.452071,11.250000
2021-01-31 19:49:26.206229,1.454022,11.250000
2021-01-31 19:49:26.206229,1.455976,11.250000
2021-01-31 19:49:26.206229,1.457932,11.250000
2021-01-31 19:49:26.206229,1.459891,11.250000
2021-01-31 19:49:26.206229,1.461852,11.250000
2021-01-31 19:49:26.206229,1.463817,11.250000
2021-01-31 19:49:26.206229,1.465783,11.250000
2021-01-31 19:49:26.206229,1.467753,11.250000
2021-01-31 19:49:26.206229,1.469725,11.250000
2021-01-31 19:49:26.206229,1.471700,11.250000
2021-01-31 19:49:26.206229,1.473677,11.250000
2021-01-31 19:49:26.206229,1.475657,11.250000
2021-01-31 19:49:26.206229,1.477640,11.250000
2021-01-31 19:49:26.207232,1.479626,11.250000
2021-01-31 19:49:26.207232,1.481614,11.250000
2021-01-31 19:49:26.207232,1.483604,11.250000
2021-01-31 19:49:26.207232,1.485598,11.250000
2021-01-31 19:49:26.207232,1.487594,11.250000
2021-01-31 19:49:26.207232,1.489593,11.250000
2021-01-31 19:49:26.207232,1.491594,11.250000
2021-01-31 19:49:26.207232,1.493598,11.250000
2021-01-31 19:49:26.207232,1.495605,11.250000
2021-01-31 19:49:26.207232,1.497615,11.250000
2021-01-31 19:49:26.207232,1.499627,11.700000
2021-01-31 19:49:26.207232,1.501642,11.700000
2021-01-31 19:49:26.207232,1.503660,11.700000
2021-01-31 19:49:26.207232,1.505680,11.700000
2021-01-31 19:49:26.207232,1.507703,11.700000
2021-01-31 19:49:26.207232,1.509729,11.700000
2021-01-31 19:49:26.207232,1.511758,11.700000
2021-01-31 19:49:26.207232,1.513789,11.700000
2021-01-31 19:49:26.207232,1.515823,11.700000
2021-01-31 19:49:26.207232,1.517860,11.700000
2021-01-31 19:49:26.207232,1.519899,11.700000
2021-01-31 19:49:26.207232,1.521941,11.700000
2021-01-31 19:49:26.207232,1.523986,11.700000
2021-01-31 19:49:26.207232,1.526034,11.700000
2021-01-31 19:49:26.207232,1.528084,11.700000
2021-01-31 19:49:26.207232,1.530137,11.700000
2021-01-31 19:49:26.207232,1.532193,11.700000
2021-01-31 19:49:26.207232,1.534252,11.700000
2021-01-31 19:49:26.207232,1.536314,11.700000
2021-01-31 19:49:26.207232,1.538378,11.700000
2021-01-31 19:49:26.207232,1.540445,11.700000
2021-01-31 19:49:26.207232,1.542515,11.700000
2021-01-31 19:49:26.207232,1.544587,11.700000
2021-01-31 19:49:26.207232,1.546663,11.700000
2021-01-31 19:49:26.207232,1.548741,11.700000
2021-01-31 19:49:26.207232,1.550822,11.700000
2021-01-31 19:49:26.207232,1.552906,11.700000
2021-01-31 19:49:26.208228,1.554992,11.700000
2021-01-31 19:49:26.208228,1.557081,11.700000
2021-01-31 19:49:26.208228,1.559174,11.700000
2021-01-31 19:49:26.208228,1.561269,11.700000
2021-01-31 19:49:26.208228,1.563366,11.700000
2021-01-31 19:49:26.208228,1.565467,11.700000
2021-01-31 19:49:26.208228,1.567570,11.700000
2021-01-31 19:49:26.208228,1.569677,11.700000
2021-01-31 19:49:26.208228,1.571786,11.700000
2021-01-31 19:49:26.208228,1.573898,11.700000
2021-01-31 19:49:26.208228,1.576012,11.700000
2021-01-31 19:49:26.208228,1.578130,11.700000
2021-01-31 19:49:26.208228,1.580250,11.700000
2021-01-31 19:49:26.208228,1.582374,11.700000
2021-01-31 19:49:26.208228,1.584500,11.700000
2021-01-31 19:49:26.208228,1.586629,11.700000
2021-01-31 19:49:26.208228,1.588761,11.700000
2021-01-31 19:49:26.208228,1.590896,11.700000
2021-01-31 19:49:26.208228,1.593033,11.700000
2021-01-31 19:49:26.208228,1.595174,11.700000
2021-01-31 19:49:26.208228,1.597317,11.700000
2021-01-31 19:49:26.208228,1.599463,11.700000
2021-01-31 19:49:26.208228,1.601612,11.700000
2021-01-31 19:49:26.208228,1.603764,11.700000
2021-01-31 19:49:26.208228,1.605919,11.700000
2021-01-31 19:49:26.208228,1.608077,11.700000
2021-01-31 19:49:26.208228,1.610238,11.700000
2021-01-31 19:49:26.208228,1.612401,11.700000
2021-01-31 19:49:26.208228,1.614568,11.700000
2021-01-31 19:49:26.208228,1.616737,11.700000
2021-01-31 19:49:26.208228,1.618909,11.700000
2021-01-31 19:49:26.208228,1.621085,11.700000
2021-01-31 19:49:26.208228,1.623263,11.700000
2021-01-31 19:49:26.208228,1.625444,11.700000
2021-01-31 19:49:26.208228,1.627628,11.700000
2021-01-31 19:49:26.208228,1.629815,11.700000
2021-01-31 19:49:26.209223,1.632005,11.700000
2021-01-31 19:49:26.209223,1.634198,12.150000
2021-01-31 19:49:26.209223,1.636393,12.150000
2021-01-31 19:49:26.209223,1.638592,12.150000
2021-01-31 19:49:26.209223,1.640794,12.150000
2021-01-31 19:49:26.209223,1.642998,12.150000
2021-01-31 19:49:26.209223,1.645206,12.150000
2021-01-31 19:49:26.209223,1.647417,12.150000
2021-01-31 19:49:26.209223,1.649630,12.150000
2021-01-31 19:49:26.209223,1.651847,12.150000
2021-01-31 19:49:26.209223,1.654066,12.150000
2021-01-31 19:49:26.209223,1.656289,12.150000
2021-01-31 19:49:26.209223,1.658514,12.150000
2021-01-31 19:49:26.209223,1.660742,12.150000
2021-01-31 19:49:26.209223,1.662974,12.150000
2021-01-31 19:49:26.209223,1.665208,12.150000
2021-01-31 19:49:26.209223,1.667446,12.150000
2021-01-31 19:49:26.209223,1.669686,12.150000
2021-01-31 19:49:26.209223,1.671930,12.150000
2021-01-31 19:49:26.209223,1.674176,12.150000
2021-01-31 19:49:26.209223,1.676426,12.150000
2021-01-31 19:49:26.209223,1.678678,12.150000
2021-01-31 19:49:26.209223,1.680934,12.150000
2021-01-31 19:49:26.209223,1.683192,12.150000
2021-01-31 19:49:26.209223,1.685454,12.150000
2021-01-31 19:49:26.209223,1.687719,12.150000
2021-01-31 19:49:26.209223,1.689986,12.150000
2021-01-31 19:49:26.209223,1.692257,12.150000
2021-01-31 19:49:26.209223,1.694531,12.150000
2021-01-31 19:49:26.209223,1.696808,12.150000
2021-01-31 19:49:26.209223,1.699088,12.150000
2021-01-31 19:49:26.209223,1.701371,12.150000
2021-01-31 19:49:26.209223,1.703657,12.150000
2021-01-31 19:49:26.209223,1.705946,12.150000
2021-01-31 19:49:26.210223,1.708238,12.150000
2021-01-31 19:49:26.210271,1.710533,12.150000
2021-01-31 19:49:26.210271,1.712831,12.150000
2021-01-31 19:49:26.210271,1.715133,12.150000
2021-01-31 19:49:26.210271,1.717437,12.150000
2021-01-31 19:49:26.210271,1.719745,12.150000
2021-01-31 19:49:26.210271,1.722056,12.150000
2021-01-31 19:49:26.210271,1.724370,12.150000
2021-01-31 19:49:26.210271,1.726686,12.150000
2021-01-31 19:49:26.210271,1.729007,12.150000
2021-01-31 19:49:26.210271,1.731330,12.150000
2021-01-31 19:49:26.210271,1.733656,12.150000
2021-01-31 19:49:26.210271,1.735985,12.150000
2021-01-31 19:49:26.210271,1.738318,12.150000
2021-01-31 19:49:26.210271,1.740654,12.150000
2021-01-31 19:49:26.210271,1.742992,12.150000
2021-01-31 19:49:26.210271,1.745334,12.150000
2021-01-31 19:49:26.210271,1.747680,12.150000
2021-01-31 19:49:26.210271,1.750028,12.150000
2021-01-31 19:49:26.210271,1.752379,12.150000
2021-01-31 19:49:26.210271,1.754734,12.150000
2021-01-31 19:49:26.210271,1.757091,12.150000
2021-01-31 19:49:26.210271,1.759452,12.150000
2021-01-31 19:49:26.210271,1.761816,12.150000
2021-01-31 19:49:26.210271,1.764184,12.150000
2021-01-31 19:49:26.210271,1.766554,12.150000
2021-01-31 19:49:26.210271,1.768928,12.150000
2021-01-31 19:49:26.210271,1.771305,12.150000
2021-01-31 19:49:26.210271,1.773685,12.150000
2021-01-31 19:49:26.210271,1.776068,12.150000
2021-01-31 19:49:26.210271,1.778454,12.600000
2021-01-31 19:49:26.210271,1.780844,12.600000
2021-01-31 19:49:26.210271,1.783237,12.600000
2021-01-31 19:49:26.210271,1.785633,12.600000
2021-01-31 19:49:26.210271,1.788032,12.600000
2021-01-31 19:49:26.210271,1.790434,12.600000
2021-01-31 19:49:26.210271,1.792840,12.600000
2021-01-31 19:49:26.210271,1.795249,12.600000
2021-01-31 19:49:26.210271,1.797661,12.600000
2021-01-31 19:49:26.210271,1.800077,12.600000
2021-01-31 19:49:26.210271,1.802495,12.600000
2021-01-31 19:49:26.210271,1.804917,12.600000
2021-01-31 19:49:26.210271,1.807342,12.600000
2021-01-31 19:49:26.210271,1.809771,12.600000
2021-01-31 19:49:26.210271,1.812202,12.600000
2021-01-31 19:49:26.210271,1.814637,12.600000
2021-01-31 19:49:26.210271,1.817076,12.600000
2021-01-31 19:49:26.210271,1.819517,12.600000
2021-01-31 19:49:26.210271,1.821962,12.600000
2021-01-31 19:49:26.210271,1.824410,12.600000
2021-01-31 19:49:26.210271,1.826861,12.600000
2021-01-31 19:49:26.210271,1.829316,12.600000
2021-01-31 19:49:26.210271,1.831774,12.600000
2021-01-31 19:49:26.210271,1.834235,12.600000
2021-01-31 19:49:26.210271,1.836700,12.600000
2021-01-31 19:49:26.210271,1.839168,12.600000
2021-01-31 19:49:26.210271,1.841639,12.600000
2021-01-31 19:49:26.210271,1.844113,12.600000
2021-01-31 19:49:26.210271,1.846591,12.600000
2021-01-31 19:49:26.210271,1.849072,12.600000
2021-01-31 19:49:26.210271,1.851557,12.600000
2021-01-31 19:49:26.210271,1.854045,12.600000
2021-01-31 19:49:26.210271,1.856536,12.600000
2021-01-31 19:49:26.210271,1.859030,12.600000
2021-01-31 19:49:26.210271,1.861528,12.600000
2021-01-31 19:49:26.210271,1.864029,12.600000
2021-01-31 19:49:26.210271,1.866534,12.600000
2021-01-31 19:49:26.210271,1.869042,12.600000
2021-01-31 19:49:26.210271,1.871553,12.600000
2021-01-31 19:49:26.210271,1.874068,12.600000
2021-01-31 19:49:26.210271,1.876586,12.600000
2021-01-31 19:49:26.210271,1.879107,12.600000
2021-01-31 19:49:26.210271,1.881632,12.600000
2021-01-31 19:49:26.210271,1.884161,12.600000
2021-01-31 19:49:26.210271,1.886692,12.600000
2021-01-31 19:49:26.210271,1.889227,12.600000
2021-01-31 19:49:26.210271,1.891766,12.600000
2021-01-31 19:49:26.210271,1.894308,12.600000
2021-01-31 19:49:26.210271,1.896853,12.600000
2021-01-31 19:49:26.210271,1.899401,12.600000
2021-01-31 19:49:26.210271,1.901954,12.600000
2021-01-31 19:49:26.210271,1.904509,12.600000
2021-01-31 19:49:26.210271,1.907068,12.600000
2021-01-31 19:49:26.210271,1.909631,12.600000
2021-01-31 19:49:26.210271,1.912196,12.600000
2021-01-31 19:49:26.210271,1.914766,12.600000
2021-01-31 19:49:26.210271,1.917338,12.600000
2021-01-31 19:49:26.210271,1.919915,12.600000
2021-01-31 19:49:26.210271,1.922494,12.600000
2021-01-31 19:49:26.210271,1.925078,12.600000
2021-01-31 19:49:26.210271,1.927664,12.600000
2021-01-31 19:49:26.210271,1.930254,13.050000
2021-01-31 19:49:26.210271,1.932848,13.050000
2021-01-31 19:49:26.210271,1.935445,13.050000
2021-01-31 19:49:26.210271,1.938045,13.050000
2021-01-31 19:49:26.210271,1.940649,13.050000
2021-01-31 19:49:26.210271,1.943257,13.050000
2021-01-31 19:49:26.210271,1.945868,13.050000
2021-01-31 19:49:26.210271,1.948483,13.050000
2021-01-31 19:49:26.210271,1.951101,13.050000
2021-01-31 19:49:26.210271,1.953722,13.050000
2021-01-31 19:49:26.210271,1.956347,13.050000
2021-01-31 19:49:26.210271,1.958976,13.050000
2021-01-31 19:49:26.210271,1.961608,13.050000
2021-01-31 19:49:26.210271,1.964244,13.050000
2021-01-31 19:49:26.210271,1.966883,13.050000
2021-01-31 19:49:26.210271,1.969526,13.050000
2021-01-31 19:49:26.210271,1.972172,13.050000
2021-01-31 19:49:26.210271,1.974822,13.050000
2021-01-31 19:49:26.210271,1.977476,13.050000
2021-01-31 19:49:26.210271,1.980133,13.050000
2021-01-31 19:49:26.210271,1.982793,13.050000
2021-01-31 19:49:26.210271,1.985457,13.050000
2021-01-31 19:49:26.210271,1.988125,13.050000
2021-01-31 19:49:26.210271,1.990796,13.050000
2021-01-31 19:49:26.210271,1.993471,13.050000
2021-01-31 19:49:26.210271,1.996150,13.050000
2021-01-31 19:49:26.210271,1.998832,13.050000
2021-01-31 19:49:26.210271,2.001518,13.050000
2021-01-31 19:49:26.210271,2.004207,13.050000
2021-01-31 19:49:26.210271,2.006900,13.050000
2021-01-31 19:49:26.210271,2.009596,13.050000
2021-01-31 19:49:26.210271,2.012297,13.050000
2021-01-31 19:49:26.210271,2.015000,13.050000
2021-01-31 19:49:26.210271,2.017708,13.050000
2021-01-31 19:49:26.210271,2.020419,13.050000
2021-01-31 19:49:26.210271,2.023134,13.050000
2021-01-31 19:49:26.210271,2.025852,13.050000
2021-01-31 19:49:26.210271,2.028574,13.050000
2021-01-31 19:49:26.210271,2.031300,13.050000
2021-01-31 19:49:26.210271,2.034029,13.050000
2021-01-31 19:49:26.210271,2.036762,13.050000
2021-01-31 19:49:26.210271,2.039499,13.050000
2021-01-31 19:49:26.210271,2.042239,13.050000
2021-01-31 19:49:26.210271,2.044983,13.050000
2021-01-31 19:49:26.210271,2.047731,13.050000
2021-01-31 19:49:26.210271,2.050482,13.050000
2021-01-31 19:49:26.210271,2.053237,13.050000
2021-01-31 19:49:26.210271,2.055996,13.050000
2021-01-31 19:49:26.210271,2.058759,13.050000
2021-01-31 19:49:26.210271,2.061525,13.050000
2021-01-31 19:49:26.210271,2.064295,13.050000
2021-01-31 19:49:26.210271,2.067069,13.050000
2021-01-31 19:49:26.210271,2.069846,13.050000
2021-01-31 19:49:26.210271,2.072627,13.050000
2021-01-31 19:49:26.210271,2.075412,13.050000
2021-01-31 19:49:26.210271,2.078201,13.050000
2021-01-31 19:49:26.210271,2.080993,13.050000
2021-01-31 19:49:26.210271,2.083789,13.050000
2021-01-31 19:49:26.210271,2.086589,13.050000
2021-01-31 19:49:26.210271,2.089393,13.500000
2021-01-31 19:49:26.210271,2.092200,13.500000
2021-01-31 19:49:26.210271,2.095011,13.500000
2021-01-31 19:49:26.210271,2.097826,13.500000
2021-01-31 19:49:26.210271,2.100645,13.500000
2021-01-31 19:49:26.210271,2.103467,13.500000
2021-01-31 19:49:26.210271,2.106294,13.500000
2021-01-31 19:49:26.210271,2.109124,13.500000
2021-01-31 19:49:26.210271,2.111958,13.500000
2021-01-31 19:49:26.210271,2.114795,13.500000
2021-01-31 19:49:26.210271,2.117637,13.500000
2021-01-31 19:49:26.210271,2.120482,13.500000
2021-01-31 19:49:26.210271,2.123331,13.500000
2021-01-31 19:49:26.210271,2.126184,13.500000
2021-01-31 19:49:26.210271,2.129041,13.500000
2021-01-31 19:49:26.210271,2.131902,13.500000
2021-01-31 19:49:26.210271,2.134766,13.500000
2021-01-31 19:49:26.210271,2.137635,13.500000
2021-01-31 19:49:26.210271,2.140507,13.500000
2021-01-31 19:49:26.210271,2.143383,13.500000
2021-01-31 19:49:26.210271,2.146263,13.500000
2021-01-31 19:49:26.210271,2.149147,13.500000
2021-01-31 19:49:26.210271,2.152035,13.500000
2021-01-31 19:49:26.210271,2.154926,13.500000
2021-01-31 19:49:26.210271,2.157822,13.500000
2021-01-31 19:49:26.210271,2.160721,13.500000
2021-01-31 19:49:26.210271,2.163624,13.500000
2021-01-31 19:49:26.210271,2.166531,13.500000
2021-01-31 19:49:26.210271,2.169442,13.500000
2021-01-31 19:49:26.210271,2.172357,13.500000
2021-01-31 19:49:26.210271,2.175276,13.500000
2021-01-31 19:49:26.210271,2.178199,13.500000
2021-01-31 19:49:26.210271,2.181126,13.500000
2021-01-31 19:49:26.210271,2.184056,13.500000
2021-01-31 19:49:26.210271,2.186991,13.500000
2021-01-31 19:49:26.210271,2.189929,13.500000
2021-01-31 19:49:26.210271,2.192872,13.500000
2021-01-31 19:49:26.210271,2.195818,13.500000
2021-01-31 19:49:26.210271,2.198769,13.500000
2021-01-31 19:49:26.210271,2.201723,13.500000
2021-01-31 19:49:26.210271,2.204681,13.500000
2021-01-31 19:49:26.210271,2.207644,13.500000
2021-01-31 19:49:26.210271,2.210610,13.500000
2021-01-31 19:49:26.210271,2.213580,13.500000
2021-01-31 19:49:26.210271,2.216555,13.500000
2021-01-31 19:49:26.210271,2.219533,13.500000
2021-01-31 19:49:26.210271,2.222515,13.500000
2021-01-31 19:49:26.210271,2.225501,13.500000
2021-01-31 19:49:26.210271,2.228492,13.500000
2021-01-31 19:49:26.210271,2.231486,13.500000
2021-01-31 19:49:26.210271,2.234484,13.500000
2021-01-31 19:49:26.210271,2.237487,13.500000
2021-01-31 19:49:26.210271,2.240493,13.500000
2021-01-31 19:49:26.210271,2.243503,13.500000
2021-01-31 19:49:26.210271,2.246518,13.500000
2021-01-31 19:49:26.210271,2.249536,13.500000
2021-01-31 19:49:26.210271,2.252559,13.500000
2021-01-31 19:49:26.210271,2.255586,13.500000
2021-01-31 19:49:26.210271,2.258616,13.950000
2021-01-31 19:49:26.210271,2.261651,13.950000
2021-01-31 19:49:26.210271,2.264690,13.950000
2021-01-31 19:49:26.210271,2.267733,13.950000
2021-01-31 19:49:26.210271,2.270780,13.950000
2021-01-31 19:49:26.210271,2.273831,13.950000
2021-01-31 19:49:26.210271,2.276886,13.950000
2021-01-31 19:49:26.210271,2.279946,13.950000
2021-01-31 19:49:26.210271,2.283009,13.950000
2021-01-31 19:49:26.210271,2.286076,13.950000
2021-01-31 19:49:26.210271,2.289148,13.950000
2021-01-31 19:49:26.210271,2.292224,13.950000
2021-01-31 19:49:26.210271,2.295304,13.950000
2021-01-31 19:49:26.210271,2.298388,13.950000
2021-01-31 19:49:26.210271,2.301476,13.950000
2021-01-31 19:49:26.210271,2.304569,13.950000
2021-01-31 19:49:26.210271,2.307665,13.950000
2021-01-31 19:49:26.210271,2.310766,13.950000
2021-01-31 19:49:26.210271,2.313871,13.950000
2021-01-31 19:49:26.210271,2.316980,13.950000
2021-01-31 19:49:26.210271,2.320093,13.950000
2021-01-31 19:49:26.210271,2.323210,13.950000
2021-01-31 19:49:26.210271,2.326332,13.950000
2021-01-31 19:49:26.210271,2.329457,13.950000
2021-01-31 19:49:26.210271,2.332587,13.950000
2021-01-31 19:49:26.210271,2.335722,13.950000
2021-01-31 19:49:26.210271,2.338860,13.950000
2021-01-31 19:49:26.210271,2.342003,13.950000
2021-01-31 19:49:26.210271,2.345149,13.950000
2021-01-31 19:49:26.210271,2.348300,13.950000
2021-01-31 19:49:26.210271,2.351456,13.950000
2021-01-31 19:49:26.210271,2.354615,13.950000
2021-01-31 19:49:26.210271,2.357779,13.950000
2021-01-31 19:49:26.210271,2.360947,13.950000
2021-01-31 19:49:26.210271,2.364119,13.950000
2021-01-31 19:49:26.210271,2.367296,13.950000
2021-01-31 19:49:26.210271,2.370477,13.950000
2021-01-31 19:49:26.210271,2.373662,13.950000
2021-01-31 19:49:26.210271,2.376851,13.950000
2021-01-31 19:49:26.210271,2.380045,13.950000
2021-01-31 19:49:26.210271,2.383243,13.950000
2021-01-31 19:49:26.210271,2.386445,13.950000
2021-01-31 19:49:26.210271,2.389651,13.950000
2021-01-31 19:49:26.210271,2.392862,13.950000
2021-01-31 19:49:26.210271,2.396077,13.950000
2021-01-31 19:49:26.210271,2.399297,13.950000
2021-01-31 19:49:26.210271,2.402521,13.950000
2021-01-31 19:49:26.210271,2.405749,13.950000
2021-01-31 19:49:26.210271,2.408981,13.950000
2021-01-31 19:49:26.210271,2.412218,13.950000
2021-01-31 19:49:26.210271,2.415459,13.950000
2021-01-31 19:49:26.210271,2.418705,13.950000
2021-01-31 19:49:26.210271,2.421955,13.950000
2021-01-31 19:49:26.210271,2.425209,13.950000
2021-01-31 19:49:26.210271,2.428467,13.950000
2021-01-31 19:49:26.210271,2.431730,13.950000
2021-01-31 19:49:26.210271,2.434998,14.400000
2021-01-31 19:49:26.210271,2.438270,14.400000
2021-01-31 19:49:26.210271,2.441546,14.400000
2021-01-31 19:49:26.210271,2.444826,14.400000
2021-01-31 19:49:26.210271,2.448111,14.400000
2021-01-31 19:49:26.210271,2.451401,14.400000
2021-01-31 19:49:26.210271,2.454694,14.400000
